participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
56ccc18e4fcf69000c1718aa,filler,30,filler,6,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,16,DO_plausible,7,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,6,active_v1,8,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,1,DO_implausible,9,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,42,filler,10,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,10,passive_v2,11,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,32,filler,12,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,9,PO_plausible,13,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,22,filler,14,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,17,filler,15,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,7,PO_plausible,16,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,3,active_v2,17,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,4,passive_v1,18,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,48,filler,19,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,3,PO_implausible,20,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,2,passive_v1,21,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,5,DO_plausible,22,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,5,active_v2,23,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,7,filler,24,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,26,filler,25,No,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicno.png?raw=true"" width=""20” height =""30"">",2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,18,PO_plausible,26,Yes,"<img src=""https://github.com/Shaunticlair/959-project/blob/main/comicyes.png?raw=true"" width=""25” height =""25"">",2023-05-12 03:27:21,Yes,United States
