participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
614e2cd1989a33f47e767420,filler,35,filler,59,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,dopo,12,DO_implausible,60,Yes,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,19,filler,61,Yes,Yes,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,dopo,8,DO_plausible,62,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,15,filler,63,Yes,Yes,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,39,filler,64,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,act-pass2,4,active_v1,65,Yes,Yes,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,dopo,9,PO_plausible,66,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,8,filler,67,Yes,Yes,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,dopo,1,PO_implausible,68,No,Yes,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,dopo,16,PO_implausible,69,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,46,filler,70,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,act-pass2,6,active_v2,71,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,3,filler,72,Yes,Yes,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,36,filler,73,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,48,filler,74,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,27,filler,75,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,act-pass2,7,passive_v1,76,Yes,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,dopo,6,PO_implausible,77,Yes,Yes,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,act-pass2,12,passive_v1,78,No,No,2023-05-12 03:22:52,Yes,United States
614e2cd1989a33f47e767420,filler,42,filler,79,No,No,2023-05-12 03:22:52,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,9,active_v1,0,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,2,filler,1,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,21,filler,2,Yes,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,10,DO_plausible,3,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,31,filler,4,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,19,filler,5,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,30,filler,6,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,16,DO_plausible,7,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,6,active_v1,8,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,1,DO_implausible,9,No,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,42,filler,10,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,10,passive_v2,11,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,32,filler,12,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,9,PO_plausible,13,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,22,filler,14,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,17,filler,15,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,7,PO_plausible,16,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,3,active_v2,17,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,4,passive_v1,18,Yes,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,48,filler,19,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,3,PO_implausible,20,No,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,2,passive_v1,21,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,5,DO_plausible,22,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,5,active_v2,23,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,7,filler,24,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,26,filler,25,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,18,PO_plausible,26,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,19,DO_implausible,27,No,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,9,filler,28,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,44,filler,29,No,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,35,filler,30,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,7,passive_v2,31,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,2,PO_implausible,33,No,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,34,filler,34,No,Yes,2023-05-12 03:27:21,Yes,United States
