participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,any_questions,english_first_language,country_of_birth
60b7f6030152011ff5ab8197,act-pass2,7,active_v1,14,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,2,DO_implausible,15,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,27,filler,16,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,41,filler,17,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,19,filler,18,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,16,DO_implausible,19,No,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,10,passive_v1,20,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,13,DO_plausible,21,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,10,filler,22,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,15,PO_plausible,23,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,11,filler,24,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,18,filler,25,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,14,filler,26,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,25,filler,27,No,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,17,PO_plausible,28,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,16,filler,29,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,5,filler,30,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,39,filler,31,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,9,filler,32,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,15,filler,33,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,20,filler,34,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,13,filler,35,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,34,filler,36,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,22,filler,37,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,20,PO_implausible,38,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,4,DO_implausible,39,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,17,filler,40,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,48,filler,41,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,6,passive_v2,42,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,14,DO_plausible,43,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,9,passive_v2,44,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,6,PO_plausible,45,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,23,filler,46,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,8,filler,47,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,33,filler,48,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,21,filler,49,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,40,filler,50,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,29,filler,51,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,45,filler,52,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,1,filler,53,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,11,PO_implausible,54,Yes,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,28,filler,55,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,8,active_v1,56,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,12,active_v1,57,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,19,PO_plausible,58,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,5,PO_implausible,59,No,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,7,filler,60,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,38,filler,61,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,3,active_v2,62,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,44,filler,63,No,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,32,filler,64,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,18,DO_plausible,65,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,24,filler,66,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,26,filler,67,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,4,filler,68,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,11,passive_v1,69,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,46,filler,70,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,2,passive_v2,71,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,6,filler,72,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,5,active_v2,73,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,act-pass2,4,passive_v1,74,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,8,DO_implausible,75,Yes,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,3,filler,76,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,filler,12,filler,77,Yes,Yes,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,12,PO_plausible,78,No,No,2023-05-15 00:32:02,NA,Yes,United States
60b7f6030152011ff5ab8197,dopo,9,DO_plausible,79,No,No,2023-05-15 00:32:02,NA,Yes,United States
5eed0ca437a90c1144408f00,dopo,19,DO_plausible,0,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,6,DO_implausible,1,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,44,filler,2,No,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,17,PO_plausible,3,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,6,active_v2,4,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,15,PO_implausible,5,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,9,DO_plausible,6,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,17,filler,7,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,14,DO_plausible,8,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,15,filler,9,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,35,filler,10,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,33,filler,11,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,12,DO_plausible,12,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,3,filler,13,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,20,DO_implausible,14,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,5,filler,15,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,3,DO_implausible,16,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,4,DO_implausible,17,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,41,filler,18,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,2,filler,19,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,28,filler,20,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,4,filler,21,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,2,DO_plausible,22,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,9,filler,23,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,11,passive_v1,24,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,11,filler,25,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,24,filler,26,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,10,filler,27,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,22,filler,28,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,38,filler,29,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,7,filler,30,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,13,PO_implausible,31,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,5,active_v2,32,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,8,PO_plausible,33,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,1,filler,34,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,18,filler,35,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,34,filler,36,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,25,filler,37,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,31,filler,38,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,14,filler,39,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,10,PO_plausible,40,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,40,filler,41,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,13,filler,42,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,7,passive_v2,43,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,23,filler,44,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,16,filler,45,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,12,filler,46,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,45,filler,47,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,3,passive_v1,48,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,29,filler,49,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,6,filler,50,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,5,PO_implausible,51,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,4,active_v1,52,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,36,filler,53,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,43,filler,54,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,9,active_v1,55,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,27,filler,56,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,19,filler,57,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,18,PO_plausible,58,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,46,filler,59,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,1,passive_v2,60,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,30,filler,61,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,47,filler,62,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,39,filler,63,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,12,active_v2,64,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,16,PO_implausible,65,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,21,filler,66,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,37,filler,67,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,8,active_v1,68,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,20,filler,69,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,10,passive_v2,70,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,1,DO_implausible,71,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,8,filler,72,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,11,PO_implausible,73,Yes,Yes,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,48,filler,74,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,act-pass2,2,passive_v1,75,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,26,filler,76,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,42,filler,77,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,dopo,7,PO_plausible,78,No,No,2023-05-15 00:32:49,Ok,Yes,United States
5eed0ca437a90c1144408f00,filler,32,filler,79,No,No,2023-05-15 00:32:49,Ok,Yes,United States
6296d114d8f28979fe1f705d,dopo,9,PO_implausible,0,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,33,filler,1,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,4,PO_plausible,2,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,4,passive_v2,3,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,9,filler,4,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,4,filler,5,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,24,filler,6,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,3,filler,7,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,12,filler,8,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,1,passive_v1,9,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,10,active_v1,10,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,6,filler,11,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,7,filler,12,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,35,filler,13,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,8,filler,14,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,3,active_v1,15,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,6,DO_plausible,16,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,1,filler,17,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,17,filler,18,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,10,PO_plausible,19,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,7,passive_v2,20,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,31,filler,21,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,18,filler,22,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,43,filler,23,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,16,DO_implausible,24,No,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,45,filler,25,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,13,filler,26,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,5,filler,27,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,5,DO_implausible,28,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,16,filler,29,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,2,filler,30,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,40,filler,31,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,19,PO_plausible,32,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,15,filler,33,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,38,filler,34,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,17,PO_implausible,35,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,6,passive_v1,36,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,21,filler,37,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,14,filler,38,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,30,filler,39,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,20,DO_plausible,40,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,34,filler,41,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,36,filler,42,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,1,PO_plausible,43,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,23,filler,44,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,12,DO_implausible,45,Yes,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,3,PO_plausible,46,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,11,passive_v1,47,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,8,active_v2,48,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,15,PO_implausible,49,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,41,filler,50,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,37,filler,51,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,42,filler,52,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,10,filler,53,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,11,PO_implausible,54,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,29,filler,55,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,14,DO_implausible,56,Yes,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,13,DO_plausible,57,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,2,active_v2,58,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,32,filler,59,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,25,filler,60,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,9,active_v1,61,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,47,filler,62,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,19,filler,63,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,2,DO_implausible,64,No,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,5,passive_v2,65,No,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,26,filler,66,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,46,filler,67,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,7,PO_implausible,68,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,20,filler,69,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,8,DO_plausible,70,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,11,filler,71,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,28,filler,72,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,22,filler,73,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,44,filler,74,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,39,filler,75,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,48,filler,76,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,filler,27,filler,77,No,No,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,dopo,18,DO_plausible,78,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
6296d114d8f28979fe1f705d,act-pass2,12,active_v2,79,Yes,Yes,2023-05-15 00:34:53,NA,Yes,United States
5c53c145409f6e0001130a32,filler,13,filler,0,Yes,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,42,filler,1,No,No,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,23,filler,2,Yes,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,dopo,13,PO_plausible,3,No,No,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,22,filler,4,Yes,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,17,filler,5,Yes,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,dopo,18,DO_implausible,6,No,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,act-pass2,3,active_v2,7,Yes,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,28,filler,8,No,No,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,43,filler,9,No,No,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,11,filler,10,Yes,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,6,filler,11,Yes,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,10,filler,12,Yes,Yes,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,dopo,8,DO_plausible,13,No,No,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,act-pass2,9,passive_v2,14,No,No,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,dopo,6,PO_plausible,15,No,No,2023-05-15 00:36:13,NA,Yes,United States
5c53c145409f6e0001130a32,filler,27,filler,16,No,No,2023-05-15 00:36:13,NA,Yes,United States
